entry,at,order
"-- starting hand #46 (id: i2xfptlzymgv)  No Limit Texas Hold'em (dealer: ""zqs @ hniWaJjmxX"") --",2026-02-13T15:22:42.535Z,177099616253500
"Undealt cards:  [4♦, 4♠, 8♥, Q♦, 9♣]",2026-02-13T15:22:38.860Z,177099615886000
"-- ending hand #45 --",2026-02-13T15:22:36.590Z,177099615659002
"""zqs @ hniWaJjmxX"" collected 28 from pot",2026-02-13T15:22:36.590Z,177099615659001
"Uncalled bet of 22 returned to ""zqs @ hniWaJjmxX""",2026-02-13T15:22:36.590Z,177099615659000
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:22:35.752Z,177099615575200
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:22:21.661Z,177099614166100
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:22:17.645Z,177099613764500
"""hyq @ HZkdinonr0"" folds",2026-02-13T15:22:16.509Z,177099613650900
"""zqs @ hniWaJjmxX"" raises to 33",2026-02-13T15:22:15.341Z,177099613534100
"""cy @ WiCivwVmwX"" raises to 11",2026-02-13T15:22:07.280Z,177099612728000
"""LAN @ UX6K7gIzlC"" calls 2",2026-02-13T15:22:01.370Z,177099612137000
"""lmm @ 0_1uK8q5GK"" calls 2",2026-02-13T15:22:00.137Z,177099612013700
"""wjh @ yQzNmdWzgU"" folds",2026-02-13T15:21:56.761Z,177099611676100
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:21:55.600Z,177099611560000
"""hyq @ HZkdinonr0"" posts a big blind of 2",2026-02-13T15:21:52.837Z,177099611283710
"""zqs @ hniWaJjmxX"" posts a small blind of 1",2026-02-13T15:21:52.837Z,177099611283709
"Your hand is 5♣, K♠",2026-02-13T15:21:52.837Z,177099611283702
"Player stacks: #1 ""wjh @ yQzNmdWzgU"" (603) | #4 ""lmm @ 0_1uK8q5GK"" (251) | #5 ""LAN @ UX6K7gIzlC"" (253) | #6 ""cy @ WiCivwVmwX"" (80) | #7 ""zqs @ hniWaJjmxX"" (388) | #8 ""hyq @ HZkdinonr0"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (356)",2026-02-13T15:21:52.837Z,177099611283701
"-- starting hand #45 (id: kr3h2t4vgtad)  No Limit Texas Hold'em (dealer: ""cy @ WiCivwVmwX"") --",2026-02-13T15:21:52.837Z,177099611283700
"""ranipad @ GZx1ww5n4I"" shows a 9♠.",2026-02-13T15:21:48.409Z,177099610840900
"-- ending hand #44 --",2026-02-13T15:21:47.128Z,177099610712802
"""zqs @ hniWaJjmxX"" collected 80 from pot with Full House, 9's over 8's on the second run  (combination: 8♥, 8♣, 9♣, 9♥, 9♦)",2026-02-13T15:21:47.128Z,177099610712801
"""cy @ WiCivwVmwX"" collected 80 from pot with Full House, 8's over Q's (combination: Q♥, Q♦, 8♦, 8♣, 8♠)",2026-02-13T15:21:47.128Z,177099610712800
"River (second run): 8♣, Q♦, 3♠, 9♥ [9♦]",2026-02-13T15:21:43.095Z,177099610309500
"River: 8♣, Q♦, 3♠, 9♥ [8♠]",2026-02-13T15:21:39.060Z,177099609906000
"""zqs @ hniWaJjmxX"" shows a 8♥, 9♣.",2026-02-13T15:21:35.034Z,177099609503401
"""cy @ WiCivwVmwX"" shows a 8♦, Q♥.",2026-02-13T15:21:35.034Z,177099609503400
"The board will run it twice due the game settings.",2026-02-13T15:21:34.164Z,177099609416401
"""zqs @ hniWaJjmxX"" calls 68",2026-02-13T15:21:34.164Z,177099609416400
"""cy @ WiCivwVmwX"" raises to 68 and go all in",2026-02-13T15:21:32.799Z,177099609279900
"""zqs @ hniWaJjmxX"" bets 12",2026-02-13T15:21:25.008Z,177099608500800
"""cy @ WiCivwVmwX"" checks",2026-02-13T15:21:20.552Z,177099608055200
"Turn: 8♣, Q♦, 3♠ [9♥]",2026-02-13T15:21:16.619Z,177099607661900
"""zqs @ hniWaJjmxX"" calls 6",2026-02-13T15:21:15.733Z,177099607573300
"""cy @ WiCivwVmwX"" bets 6",2026-02-13T15:21:13.978Z,177099607397800
"Flop:  [8♣, Q♦, 3♠]",2026-02-13T15:21:03.676Z,177099606367600
"""zqs @ hniWaJjmxX"" calls 6",2026-02-13T15:21:02.856Z,177099606285600
"""cy @ WiCivwVmwX"" raises to 6",2026-02-13T15:21:01.249Z,177099606124900
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:20:55.482Z,177099605548200
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:20:54.292Z,177099605429200
"""wjh @ yQzNmdWzgU"" folds",2026-02-13T15:20:53.167Z,177099605316700
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:20:52.058Z,177099605205800
"""hyq @ HZkdinonr0"" folds",2026-02-13T15:20:50.426Z,177099605042600
"""zqs @ hniWaJjmxX"" posts a big blind of 2",2026-02-13T15:20:49.264Z,177099604926410
"""cy @ WiCivwVmwX"" posts a small blind of 1",2026-02-13T15:20:49.264Z,177099604926409
"Your hand is J♦, 3♦",2026-02-13T15:20:49.264Z,177099604926402
"Player stacks: #1 ""wjh @ yQzNmdWzgU"" (603) | #4 ""lmm @ 0_1uK8q5GK"" (251) | #5 ""LAN @ UX6K7gIzlC"" (253) | #6 ""cy @ WiCivwVmwX"" (80) | #7 ""zqs @ hniWaJjmxX"" (388) | #8 ""hyq @ HZkdinonr0"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (356)",2026-02-13T15:20:49.264Z,177099604926401
"-- starting hand #44 (id: ohmhijx8r7o5)  No Limit Texas Hold'em (dealer: ""LAN @ UX6K7gIzlC"") --",2026-02-13T15:20:49.264Z,177099604926400
"Undealt cards: Q♠, K♠, J♥ [9♣, 9♦]",2026-02-13T15:20:44.029Z,177099604402900
"-- ending hand #43 --",2026-02-13T15:20:43.340Z,177099604334002
"""wjh @ yQzNmdWzgU"" collected 21 from pot",2026-02-13T15:20:43.340Z,177099604334001
"Uncalled bet of 14 returned to ""wjh @ yQzNmdWzgU""",2026-02-13T15:20:43.340Z,177099604334000
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:20:42.512Z,177099604251200
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:20:41.197Z,177099604119700
"""wjh @ yQzNmdWzgU"" bets 14",2026-02-13T15:20:38.761Z,177099603876100
"""cy @ WiCivwVmwX"" checks",2026-02-13T15:20:31.718Z,177099603171800
"""LAN @ UX6K7gIzlC"" checks",2026-02-13T15:20:29.746Z,177099602974600
"Flop:  [Q♠, K♠, J♥]",2026-02-13T15:20:26.557Z,177099602655700
"""cy @ WiCivwVmwX"" calls 7",2026-02-13T15:20:25.751Z,177099602575100
"""LAN @ UX6K7gIzlC"" calls 7",2026-02-13T15:20:20.606Z,177099602060600
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:20:08.109Z,177099600810900
"""wjh @ yQzNmdWzgU"" raises to 7",2026-02-13T15:20:03.354Z,177099600335400
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:19:57.156Z,177099599715600
"""hyq @ HZkdinonr0"" folds",2026-02-13T15:19:55.900Z,177099599590000
"The player ""wjh @ yQzNmdWzgU"" changed the ID from Vu_OF7uYvz to yQzNmdWzgU because authenticated login.",2026-02-13T15:19:53.641Z,177099599364100
"""zqs @ hniWaJjmxX"" folds",2026-02-13T15:19:51.097Z,177099599109700
"""cy @ WiCivwVmwX"" posts a big blind of 2",2026-02-13T15:19:49.658Z,177099598965810
"""LAN @ UX6K7gIzlC"" posts a small blind of 1",2026-02-13T15:19:49.658Z,177099598965809
"Your hand is 10♣, A♣",2026-02-13T15:19:49.658Z,177099598965802
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (589) | #4 ""lmm @ 0_1uK8q5GK"" (251) | #5 ""LAN @ UX6K7gIzlC"" (260) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ hniWaJjmxX"" (388) | #8 ""hyq @ HZkdinonr0"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (356)",2026-02-13T15:19:49.658Z,177099598965801
"-- starting hand #43 (id: u6pmbug33pwo)  No Limit Texas Hold'em (dealer: ""lmm @ 0_1uK8q5GK"") --",2026-02-13T15:19:49.658Z,177099598965800
"-- ending hand #42 --",2026-02-13T15:19:43.744Z,177099598374402
"""ranipad @ GZx1ww5n4I"" collected 15 from pot",2026-02-13T15:19:43.744Z,177099598374401
"Uncalled bet of 15 returned to ""ranipad @ GZx1ww5n4I""",2026-02-13T15:19:43.744Z,177099598374400
"""zqs @ hniWaJjmxX"" folds",2026-02-13T15:19:42.916Z,177099598291600
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:19:39.568Z,177099597956800
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:19:29.518Z,177099596951800
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:19:26.966Z,177099596696600
"""ranipad @ GZx1ww5n4I"" raises to 21",2026-02-13T15:19:25.868Z,177099596586800
"""hyq @ HZkdinonr0"" folds",2026-02-13T15:19:20.950Z,177099596095000
"""zqs @ hniWaJjmxX"" raises to 6",2026-02-13T15:19:19.180Z,177099595918000
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:19:16.539Z,177099595653900
"""LAN @ UX6K7gIzlC"" posts a big blind of 2",2026-02-13T15:19:14.439Z,177099595443910
"""lmm @ 0_1uK8q5GK"" posts a small blind of 1",2026-02-13T15:19:14.439Z,177099595443909
"Your hand is 6♦, J♣",2026-02-13T15:19:14.439Z,177099595443902
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (589) | #4 ""lmm @ 0_1uK8q5GK"" (252) | #5 ""LAN @ UX6K7gIzlC"" (262) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ hniWaJjmxX"" (394) | #8 ""hyq @ HZkdinonr0"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (347)",2026-02-13T15:19:14.439Z,177099595443901
"-- starting hand #42 (id: va15mi2pti82)  No Limit Texas Hold'em (dealer: ""wjh @ Vu_OF7uYvz"") --",2026-02-13T15:19:14.439Z,177099595443900
"-- ending hand #41 --",2026-02-13T15:19:11.528Z,177099595152802
"""wjh @ Vu_OF7uYvz"" collected 64 from pot",2026-02-13T15:19:11.528Z,177099595152801
"Uncalled bet of 32 returned to ""wjh @ Vu_OF7uYvz""",2026-02-13T15:19:11.528Z,177099595152800
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:19:10.664Z,177099595066400
"""wjh @ Vu_OF7uYvz"" bets 32",2026-02-13T15:19:00.180Z,177099594018000
"River: 10♠, 9♦, 10♦, 2♠ [6♦]",2026-02-13T15:18:48.040Z,177099592804000
"""wjh @ Vu_OF7uYvz"" calls 16",2026-02-13T15:18:47.236Z,177099592723600
"""LAN @ UX6K7gIzlC"" bets 16",2026-02-13T15:18:39.072Z,177099591907200
"""wjh @ Vu_OF7uYvz"" checks",2026-02-13T15:18:35.552Z,177099591555200
"Turn: 10♠, 9♦, 10♦ [2♠]",2026-02-13T15:18:33.960Z,177099591396000
"""wjh @ Vu_OF7uYvz"" calls 8",2026-02-13T15:18:33.155Z,177099591315500
"The player ""zqs @ hniWaJjmxX"" changed the ID from GekcNvJ1BS to hniWaJjmxX because authenticated login.",2026-02-13T15:18:25.861Z,177099590586100
"""LAN @ UX6K7gIzlC"" bets 8",2026-02-13T15:18:19.324Z,177099589932400
"The player ""hyq @ HZkdinonr0"" changed the ID from aETpDPK-2_ to HZkdinonr0 because authenticated login.",2026-02-13T15:18:16.071Z,177099589607100
"""wjh @ Vu_OF7uYvz"" checks",2026-02-13T15:18:15.365Z,177099589536500
"Flop:  [10♠, 9♦, 10♦]",2026-02-13T15:18:12.122Z,177099589212200
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:18:11.315Z,177099589131500
"""wjh @ Vu_OF7uYvz"" calls 7",2026-02-13T15:17:55.167Z,177099587516700
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:17:51.688Z,177099587168800
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:17:49.732Z,177099586973200
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:17:47.306Z,177099586730600
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:17:42.470Z,177099586247000
"""LAN @ UX6K7gIzlC"" raises to 7",2026-02-13T15:17:41.229Z,177099586122900
"""lmm @ 0_1uK8q5GK"" posts a big blind of 2",2026-02-13T15:17:37.677Z,177099585767710
"""wjh @ Vu_OF7uYvz"" posts a small blind of 1",2026-02-13T15:17:37.677Z,177099585767709
"Your hand is A♦, 5♦",2026-02-13T15:17:37.677Z,177099585767702
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (556) | #4 ""lmm @ 0_1uK8q5GK"" (254) | #5 ""LAN @ UX6K7gIzlC"" (293) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ GekcNvJ1BS"" (394) | #8 ""hyq @ aETpDPK-2_"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (347)",2026-02-13T15:17:37.677Z,177099585767701
"-- starting hand #41 (id: xu6pwerlkxvo)  No Limit Texas Hold'em (dealer: ""ranipad @ GZx1ww5n4I"") --",2026-02-13T15:17:37.677Z,177099585767700
"-- ending hand #40 --",2026-02-13T15:17:31.729Z,177099585172902
"""LAN @ UX6K7gIzlC"" collected 12 from pot",2026-02-13T15:17:31.729Z,177099585172901
"Uncalled bet of 9 returned to ""LAN @ UX6K7gIzlC""",2026-02-13T15:17:31.729Z,177099585172900
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:17:30.877Z,177099585087700
"""LAN @ UX6K7gIzlC"" raises to 12",2026-02-13T15:17:23.702Z,177099584370200
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:17:16.055Z,177099583605500
"""ranipad @ GZx1ww5n4I"" bets 3",2026-02-13T15:17:10.926Z,177099583092600
"Flop:  [A♥, 8♣, 2♣]",2026-02-13T15:17:03.514Z,177099582351400
"""wjh @ Vu_OF7uYvz"" checks",2026-02-13T15:17:02.658Z,177099582265800
"""ranipad @ GZx1ww5n4I"" calls 2",2026-02-13T15:16:49.875Z,177099580987500
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:16:45.199Z,177099580519900
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:16:44.037Z,177099580403700
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:16:42.899Z,177099580289900
"""LAN @ UX6K7gIzlC"" calls 2",2026-02-13T15:16:41.712Z,177099580171200
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:16:39.454Z,177099579945400
"""wjh @ Vu_OF7uYvz"" posts a big blind of 2",2026-02-13T15:16:23.705Z,177099578370510
"""ranipad @ GZx1ww5n4I"" posts a small blind of 1",2026-02-13T15:16:23.705Z,177099578370509
"Your hand is J♥, 4♥",2026-02-13T15:16:23.705Z,177099578370502
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (558) | #4 ""lmm @ 0_1uK8q5GK"" (254) | #5 ""LAN @ UX6K7gIzlC"" (286) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ GekcNvJ1BS"" (394) | #8 ""hyq @ aETpDPK-2_"" (144) | #9 ""ranipad @ GZx1ww5n4I"" (352)",2026-02-13T15:16:23.705Z,177099578370501
"-- starting hand #40 (id: mnywxljgyege)  No Limit Texas Hold'em (dealer: ""hyq @ aETpDPK-2_"") --",2026-02-13T15:16:23.705Z,177099578370500
"Undealt cards:  [5♥, K♥, 10♠, 7♦, 8♦]",2026-02-13T15:16:20.523Z,177099578052300
"-- ending hand #39 --",2026-02-13T15:16:17.794Z,177099577779402
"""zqs @ GekcNvJ1BS"" collected 5 from pot",2026-02-13T15:16:17.794Z,177099577779401
"Uncalled bet of 4 returned to ""zqs @ GekcNvJ1BS""",2026-02-13T15:16:17.794Z,177099577779400
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:16:16.988Z,177099577698800
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:16:11.714Z,177099577171400
"""zqs @ GekcNvJ1BS"" raises to 6",2026-02-13T15:16:10.591Z,177099577059100
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:16:06.088Z,177099576608800
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:16:00.908Z,177099576090800
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:15:58.808Z,177099575880800
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:15:57.690Z,177099575769000
"""ranipad @ GZx1ww5n4I"" posts a big blind of 2",2026-02-13T15:15:46.287Z,177099574628710
"""hyq @ aETpDPK-2_"" posts a small blind of 1",2026-02-13T15:15:46.287Z,177099574628709
"Your hand is 6♥, 6♠",2026-02-13T15:15:46.287Z,177099574628702
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (558) | #4 ""lmm @ 0_1uK8q5GK"" (254) | #5 ""LAN @ UX6K7gIzlC"" (286) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ GekcNvJ1BS"" (391) | #8 ""hyq @ aETpDPK-2_"" (145) | #9 ""ranipad @ GZx1ww5n4I"" (354)",2026-02-13T15:15:46.287Z,177099574628701
"-- starting hand #39 (id: lexcn8owgwqz)  No Limit Texas Hold'em (dealer: ""zqs @ GekcNvJ1BS"") --",2026-02-13T15:15:46.287Z,177099574628700
"-- ending hand #38 --",2026-02-13T15:15:40.368Z,177099574036802
"""ranipad @ GZx1ww5n4I"" collected 17 from pot",2026-02-13T15:15:40.368Z,177099574036801
"Uncalled bet of 8 returned to ""ranipad @ GZx1ww5n4I""",2026-02-13T15:15:40.368Z,177099574036800
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:15:39.548Z,177099573954800
"""ranipad @ GZx1ww5n4I"" bets 8",2026-02-13T15:15:28.184Z,177099572818400
"Flop:  [Q♥, 7♣, A♦]",2026-02-13T15:15:23.588Z,177099572358800
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:15:22.768Z,177099572276800
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:15:21.601Z,177099572160100
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:15:20.448Z,177099572044800
"""LAN @ UX6K7gIzlC"" folds",2026-02-13T15:15:17.540Z,177099571754000
"""lmm @ 0_1uK8q5GK"" calls 7",2026-02-13T15:15:16.269Z,177099571626900
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:15:11.861Z,177099571186100
"""ranipad @ GZx1ww5n4I"" raises to 7",2026-02-13T15:15:09.268Z,177099570926800
"""hyq @ aETpDPK-2_"" posts a big blind of 2",2026-02-13T15:15:05.782Z,177099570578211
"""zqs @ GekcNvJ1BS"" posts a small blind of 1",2026-02-13T15:15:05.782Z,177099570578210
"Your hand is 6♦, 8♣",2026-02-13T15:15:05.782Z,177099570578203
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (558) | #4 ""lmm @ 0_1uK8q5GK"" (261) | #5 ""LAN @ UX6K7gIzlC"" (286) | #6 ""cy @ WiCivwVmwX"" (87) | #7 ""zqs @ GekcNvJ1BS"" (392) | #8 ""hyq @ aETpDPK-2_"" (147) | #9 ""ranipad @ GZx1ww5n4I"" (344)",2026-02-13T15:15:05.782Z,177099570578202
"-- starting hand #38 (id: m20gsxzik2k8)  No Limit Texas Hold'em (dealer: ""cy @ WiCivwVmwX"") --",2026-02-13T15:15:05.782Z,177099570578201
"The player ""wyf @ 1MpfhhVIal"" quits the game with a stack of 0.",2026-02-13T15:15:05.782Z,177099570578200
"-- ending hand #37 --",2026-02-13T15:15:02.751Z,177099570275104
"""wyf @ 1MpfhhVIal"" shows a A♣, 4♣.",2026-02-13T15:15:02.751Z,177099570275103
"""LAN @ UX6K7gIzlC"" collected 230 from pot with Straight, Q High (combination: 8♣, 9♦, 10♣, J♦, Q♦)",2026-02-13T15:15:02.751Z,177099570275102
"""LAN @ UX6K7gIzlC"" shows a 8♣, J♦.",2026-02-13T15:15:02.751Z,177099570275101
"Uncalled bet of 29 returned to ""LAN @ UX6K7gIzlC""",2026-02-13T15:15:02.751Z,177099570275100
"""wyf @ 1MpfhhVIal"" calls 67 and go all in",2026-02-13T15:15:01.919Z,177099570191900
"""LAN @ UX6K7gIzlC"" bets 96",2026-02-13T15:14:57.783Z,177099569778300
"""wyf @ 1MpfhhVIal"" checks",2026-02-13T15:14:49.174Z,177099568917400
"River: A♠, Q♦, 9♥, 10♣ [9♦]",2026-02-13T15:14:47.556Z,177099568755600
"""wyf @ 1MpfhhVIal"" calls 24",2026-02-13T15:14:46.742Z,177099568674200
"""LAN @ UX6K7gIzlC"" bets 24",2026-02-13T15:14:43.972Z,177099568397200
"""wyf @ 1MpfhhVIal"" checks",2026-02-13T15:14:32.273Z,177099567227300
"Turn: A♠, Q♦, 9♥ [10♣]",2026-02-13T15:14:26.082Z,177099566608200
"""LAN @ UX6K7gIzlC"" calls 12",2026-02-13T15:14:25.266Z,177099566526600
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:14:22.497Z,177099566249700
"""wyf @ 1MpfhhVIal"" bets 12",2026-02-13T15:14:04.624Z,177099564462400
"Flop:  [A♠, Q♦, 9♥]",2026-02-13T15:14:00.064Z,177099564006400
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:13:59.172Z,177099563917200
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:13:58.049Z,177099563804900
"""LAN @ UX6K7gIzlC"" calls 7",2026-02-13T15:13:56.929Z,177099563692900
"""lmm @ 0_1uK8q5GK"" calls 7",2026-02-13T15:13:54.415Z,177099563441500
"""wyf @ 1MpfhhVIal"" raises to 7",2026-02-13T15:13:48.259Z,177099562825900
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:13:44.633Z,177099562463300
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:13:40.954Z,177099562095400
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:13:39.763Z,177099561976300
"""zqs @ GekcNvJ1BS"" posts a big blind of 2",2026-02-13T15:13:37.947Z,177099561794711
"""cy @ WiCivwVmwX"" posts a small blind of 1",2026-02-13T15:13:37.947Z,177099561794710
"Your hand is 3♣, K♣",2026-02-13T15:13:37.947Z,177099561794702
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (558) | #3 ""wyf @ 1MpfhhVIal"" (110) | #4 ""lmm @ 0_1uK8q5GK"" (268) | #5 ""LAN @ UX6K7gIzlC"" (166) | #6 ""cy @ WiCivwVmwX"" (88) | #7 ""zqs @ GekcNvJ1BS"" (394) | #8 ""hyq @ aETpDPK-2_"" (147) | #9 ""ranipad @ GZx1ww5n4I"" (344)",2026-02-13T15:13:37.947Z,177099561794701
"-- starting hand #37 (id: pjajr1y2p8dk)  No Limit Texas Hold'em (dealer: ""LAN @ UX6K7gIzlC"") --",2026-02-13T15:13:37.947Z,177099561794700
"Undealt cards: 4♠, 8♥, Q♥ [2♥, 7♠]",2026-02-13T15:13:34.675Z,177099561467500
"-- ending hand #36 --",2026-02-13T15:13:32.033Z,177099561203302
"""LAN @ UX6K7gIzlC"" collected 38 from pot",2026-02-13T15:13:32.033Z,177099561203301
"Uncalled bet of 19 returned to ""LAN @ UX6K7gIzlC""",2026-02-13T15:13:32.033Z,177099561203300
"""lmm @ 0_1uK8q5GK"" folds",2026-02-13T15:13:31.142Z,177099561114200
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:13:29.228Z,177099560922800
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:13:14.017Z,177099559401700
"""LAN @ UX6K7gIzlC"" bets 19",2026-02-13T15:13:12.880Z,177099559288000
"Flop:  [4♠, 8♥, Q♥]",2026-02-13T15:13:08.291Z,177099558829100
"""ranipad @ GZx1ww5n4I"" calls 9",2026-02-13T15:13:07.438Z,177099558743800
"""cy @ WiCivwVmwX"" folds",2026-02-13T15:13:05.268Z,177099558526800
"""LAN @ UX6K7gIzlC"" calls 9",2026-02-13T15:12:57.136Z,177099557713600
"""lmm @ 0_1uK8q5GK"" calls 9",2026-02-13T15:12:55.981Z,177099557598100
"""wyf @ 1MpfhhVIal"" folds",2026-02-13T15:12:52.762Z,177099557276200
"""wjh @ Vu_OF7uYvz"" raises to 9",2026-02-13T15:12:51.547Z,177099557154700
"""ranipad @ GZx1ww5n4I"" calls 2",2026-02-13T15:12:34.314Z,177099555431400
"""hyq @ aETpDPK-2_"" folds",2026-02-13T15:12:32.538Z,177099555253800
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:12:31.366Z,177099555136600
"""cy @ WiCivwVmwX"" posts a big blind of 2",2026-02-13T15:12:29.735Z,177099554973511
"""LAN @ UX6K7gIzlC"" posts a small blind of 1",2026-02-13T15:12:29.735Z,177099554973510
"Your hand is 5♥, 5♦",2026-02-13T15:12:29.735Z,177099554973502
"Player stacks: #1 ""wjh @ Vu_OF7uYvz"" (567) | #3 ""wyf @ 1MpfhhVIal"" (110) | #4 ""lmm @ 0_1uK8q5GK"" (277) | #5 ""LAN @ UX6K7gIzlC"" (137) | #6 ""cy @ WiCivwVmwX"" (90) | #7 ""zqs @ GekcNvJ1BS"" (394) | #8 ""hyq @ aETpDPK-2_"" (147) | #9 ""ranipad @ GZx1ww5n4I"" (353)",2026-02-13T15:12:29.735Z,177099554973501
"-- starting hand #36 (id: sd1smyxkvcvi)  No Limit Texas Hold'em (dealer: ""lmm @ 0_1uK8q5GK"") --",2026-02-13T15:12:29.735Z,177099554973500
"""wyf @ 1MpfhhVIal"" shows a K♥.",2026-02-13T15:12:28.125Z,177099554812500
"""LAN @ UX6K7gIzlC"" shows a 2♥, 9♦.",2026-02-13T15:12:27.366Z,177099554736600
"-- ending hand #35 --",2026-02-13T15:12:25.330Z,177099554533002
"""lmm @ 0_1uK8q5GK"" collected 150 from pot with Full House, K's over 9's (combination: 9♥, 9♣, K♣, K♦, K♠)",2026-02-13T15:12:25.330Z,177099554533001
"""lmm @ 0_1uK8q5GK"" shows a K♣, J♣.",2026-02-13T15:12:25.330Z,177099554533000
"""ranipad @ GZx1ww5n4I"" folds",2026-02-13T15:12:24.478Z,177099554447800
"""LAN @ UX6K7gIzlC"" calls 45",2026-02-13T15:12:23.327Z,177099554332700
"""lmm @ 0_1uK8q5GK"" bets 45",2026-02-13T15:12:18.556Z,177099553855600
"River: K♦, 2♣, 9♥, K♠ [9♣]",2026-02-13T15:12:10.110Z,177099553011000
"""ranipad @ GZx1ww5n4I"" checks",2026-02-13T15:12:09.227Z,177099552922700
"""LAN @ UX6K7gIzlC"" checks",2026-02-13T15:12:07.412Z,177099552741200
"""lmm @ 0_1uK8q5GK"" checks",2026-02-13T15:12:04.987Z,177099552498700
"Turn: K♦, 2♣, 9♥ [K♠]",2026-02-13T15:12:02.523Z,177099552252300
"""lmm @ 0_1uK8q5GK"" calls 12",2026-02-13T15:12:01.685Z,177099552168500
"""ranipad @ GZx1ww5n4I"" calls 12",2026-02-13T15:11:56.170Z,177099551617000
"""zqs @ GekcNvJ1BS"" folds",2026-02-13T15:11:54.230Z,177099551423000
"""LAN @ UX6K7gIzlC"" bets 12",2026-02-13T15:11:52.081Z,177099551208100
"""lmm @ 0_1uK8q5GK"" checks",2026-02-13T15:11:48.052Z,177099550805200
"Flop:  [K♦, 2♣, 9♥]",2026-02-13T15:11:46.154Z,177099550615400
"""LAN @ UX6K7gIzlC"" calls 6",2026-02-13T15:11:45.351Z,177099550535100
"""lmm @ 0_1uK8q5GK"" calls 6",2026-02-13T15:11:43.153Z,177099550315300
"""wyf @ 1MpfhhVIal"" folds",2026-02-13T15:11:41.586Z,177099550158600
"""wjh @ Vu_OF7uYvz"" folds",2026-02-13T15:11:35.050Z,177099549505000
